,stamp,x,y,qx,qy,qz,qw,var_x,var_y,var_theta
38,1677886414.692642,40.45281587858552,4.831177032835362,0.0,0.0,0.6840257318415065,0.7294578796467219,0.008664022494031087,0.011481863425057526,0.0025201125837951625
39,1677886415.092691,40.506400678994275,5.300438602818148,0.0,0.0,0.6497805863549999,0.7601218254965137,0.009667486695207117,0.011692111533101013,0.002199105781963316
40,1677886415.49277,40.60442894089313,5.774597629714163,0.0,0.0,0.5959608167970449,0.8030135147322236,0.01023733403303595,0.010475805121096471,0.002161657432924561
41,1677886415.89275,40.798004838751226,6.228048526987342,0.0,0.0,0.507183565019006,0.8618380540302288,0.010127298912038896,0.008908379166044256,0.0022917834351707934
42,1677886416.292798,41.033304165579054,6.645063069182191,0.0,0.0,0.45074963920530875,0.8926504146396191,0.010204626639279013,0.007731719494927347,0.00210423185345161
43,1677886416.79286,41.42438231903291,7.1061816920279535,0.0,0.0,0.3951732806415409,0.9186065960284642,0.009880582683990724,0.006334391294387842,0.003371864423794019
44,1677886417.292905,41.88633588358481,7.457942699981899,0.0,0.0,0.3137044961452475,0.9495206628074275,0.010983207974504694,0.0075010206449590555,0.0032965972480043944
45,1677886417.692954,42.315035228290284,7.664652360756394,0.0,0.0,0.232674155156884,0.9725547478276122,0.00867792604594797,0.007092505136235161,0.0027443747662476902
46,1677886418.092973,42.76133667378823,7.8167308377411056,0.0,0.0,0.17153649120493727,0.9851777667939419,0.008291468294828519,0.005547487556867736,0.002757717437413446
47,1677886418.493037,43.24604217009708,7.903016572877838,0.0,0.0,0.12253777579516509,0.992463849972972,0.009366125563246896,0.00620706458368403,0.0029032237093617936
48,1677886418.893055,43.75112995263495,7.957285570371169,0.0,0.0,0.1201859524555185,0.9927513972955968,0.008275903746152835,0.006689400283939051,0.0027777563999849364
49,1677886419.243083,44.21243928188327,7.996452863742691,0.0,0.0,0.12087048272641364,0.9926682861890389,0.008122740997123401,0.006482769750512318,0.002586078883123564
50,1677886419.643131,44.72808050830787,8.02411347554723,0.0,0.0,0.10005179020834552,0.9949822306333441,0.009122287090804093,0.007851932903562897,0.0029254493820845564
51,1677886419.993174,45.18253225502844,8.046817377440235,0.0,0.0,0.0952353709688316,0.9954547825574144,0.0094648616025097,0.007747120715634992,0.00275911941257087
52,1677886420.343209,45.66395829729317,8.032461188978804,0.0,0.0,0.046880194452810255,0.9989005192550792,0.010635393254688097,0.007331279666829005,0.0029253271457622553
53,1677886420.743235,46.20154299352261,8.019146812269833,0.0,0.0,0.03203457783646058,0.9994867612043892,0.009720516477045749,0.007650980944077901,0.0027687573075974793
54,1677886421.143276,46.709972132873055,7.996332030624359,0.0,0.0,0.011081821940535468,0.9999385947259353,0.010195007300808356,0.008998607544086212,0.0030782485377758486
55,1677886421.543302,47.22732430456138,7.957038980727581,0.0,0.0,-0.014188570530743188,0.999899337166644,0.010010704873366194,0.007649155329481516,0.003064105064631941
56,1677886421.943351,47.73116094865062,7.948809287389185,0.0,0.0,0.006238816820605521,0.9999805383929624,0.009996395974667394,0.007754732583421742,0.003261014501216866
57,1677886422.3434,48.26259635614893,7.896480807954196,0.0,0.0,-0.025523053322106082,0.9996742338127541,0.00887146524109994,0.008569826025642158,0.0027059888405603443
58,1677886422.693641,48.712732132368636,7.828896920748594,0.0,0.0,-0.050811990256885826,0.9987082364965927,0.008572634265874512,0.007689840232984579,0.0024264702045795694
59,1677886423.093468,49.2346903336323,7.764550223311082,0.0,0.0,-0.08192641577894474,0.9966383809575143,0.008943000317231053,0.0073007161737237425,0.002207020443876665
60,1677886423.493525,49.74088399160285,7.736934316531385,0.0,0.0,-0.07102338929228487,0.9974746503913955,0.00998083243621295,0.00875293539624522,0.002348253670627085
61,1677886423.893543,50.26479788282495,7.723009073424114,0.0,0.0,-0.06462971004861943,0.997909314807228,0.010865125169402745,0.01044389718011729,0.0021904518729344864
62,1677886424.293592,50.745561319223405,7.68937428898943,0.0,0.0,-0.0800250892807942,0.9967928496360721,0.01020580815975336,0.009675268784107516,0.002080987364272174
63,1677886424.693602,51.222703090714816,7.656035237946207,0.0,0.0,-0.08688806660465466,0.9962180804832369,0.009065767271295044,0.010360826121214473,0.002190965802566736
64,1677886425.093651,51.687085294247986,7.586040012956723,0.0,0.0,-0.1216964338421375,0.992567366978235,0.008637029724468448,0.008075777855012234,0.0018428559368112512
65,1677886425.493677,52.116951705860615,7.491241351432982,0.0,0.0,-0.14128018849704024,0.9899696502106723,0.007948085820771666,0.00691340874720936,0.0018374012822220853
66,1677886425.943725,52.546445963634866,7.328032153171751,0.0,0.0,-0.18409856923110346,0.9829077865227545,0.008399673425174115,0.006619842851073088,0.0026133630490681836
67,1677886426.493791,52.99072003164986,6.969447441148914,0.0,0.0,-0.3135537520557129,0.949570452663616,0.007962526372466527,0.008973820942024702,0.004445286526356675
68,1677886427.043821,53.29685996368182,6.486480542339378,0.0,0.0,-0.45972622857909623,0.8880606931716101,0.006983502642924577,0.0127387698267043,0.006171295022982554
69,1677886427.493913,53.45206629762005,6.034495871981784,0.0,0.0,-0.563397936095029,0.826185672596579,0.006705956342557329,0.014579654993447377,0.006330119548602499
70,1677886427.893924,53.56197006608986,5.6170714750796344,0.0,0.0,-0.5767427878591057,0.8169257962951755,0.007092175205343665,0.014846924745327783,0.0045206215324406435
71,1677886428.293981,53.64800041158868,5.149039933127354,0.0,0.0,-0.5971799848151708,0.8021072657295609,0.00861451510581901,0.01632542922765623,0.004505388737047549
72,1677886428.694022,53.67771346557094,4.687814503747376,0.0,0.0,-0.6342487254828811,0.7731290669890383,0.008703082572537824,0.016339751088050747,0.00440749157252409
73,1677886429.094071,53.67567368434727,4.190747511758366,0.0,0.0,-0.6767376837656875,0.7362242235701378,0.008957028516306309,0.016240359992359288,0.005014800047759985
74,1677886429.494119,53.631185208313305,3.6956685361426196,0.0,0.0,-0.7091101967145821,0.705097673315837,0.009449488472455414,0.016252454584103404,0.003500850056362142
75,1677886429.894153,53.573261749089106,3.2039193084509074,0.0,0.0,-0.7150254786281136,0.6990983942998561,0.008235886348757049,0.018068304823419368,0.0027082837030544325
76,1677886430.294179,53.52768892418431,2.6969420671950717,0.0,0.0,-0.7205695806583813,0.6933826356563918,0.007294833037121862,0.017066006162909098,0.0022584619011295558
77,1677886430.694243,53.48998718083889,2.201693318556782,0.0,0.0,-0.7214472254847144,0.6924694223143775,0.007842517704375496,0.01683940878947965,0.0023978688001010324
78,1677886431.094269,53.46478286022807,1.7191309249372402,0.0,0.0,-0.7008379272373564,0.7133205448784199,0.007725017044322158,0.015072755666064364,0.0019415648322068314
79,1677886431.494363,53.44174257263695,1.2349289677634245,0.0,0.0,-0.700633004045455,0.7135218242228064,0.008791253322669945,0.01378942745111833,0.00186774842800386
80,1677886431.894374,53.43442091787256,0.7643587587829416,0.0,0.0,-0.7068838358192071,0.7073296562830688,0.008993361695047497,0.01369381806672243,0.002010296727310316
81,1677886432.294385,53.39610996112731,0.2798247490630693,0.0,0.0,-0.7246514913389077,0.6891155317508791,0.008697773953826982,0.012365905610691827,0.002193983761075282
82,1677886432.694426,53.381105244503146,-0.1879113312180484,0.0,0.0,-0.7310501746823556,0.682323707705439,0.008887343642527412,0.012066924310409809,0.002237691999110181
83,1677886433.094475,53.311394878736735,-0.6597886259570529,0.0,0.0,-0.773899968019674,0.6333078552324672,0.007847793686323712,0.00792834808210785,0.0019376999036799481
84,1677886433.494531,53.24828041911264,-1.1046146448445386,0.0,0.0,-0.7943251045250717,0.6074929039266499,0.007494026714539359,0.007020661276828433,0.002115144146682904
85,1677886433.89455,53.15105181781425,-1.5472869625726346,0.0,0.0,-0.8273908316906875,0.5616265766807982,0.0075373498893895885,0.005188892808179357,0.002096891559159469
86,1677886434.344589,52.96439340595318,-1.9991883947667697,0.0,0.0,-0.8526900887809439,0.5224170867178314,0.008430855566530226,0.004533731921239514,0.002353740306620916
87,1677886434.844642,52.658340232523564,-2.42037345877022,0.0,0.0,-0.898685185769527,0.4385942736497943,0.009496479638073652,0.005760240142026696,0.002743047356080889
88,1677886435.394672,52.19714900958001,-2.7813854778170586,0.0,0.0,-0.9424681421422841,0.33429597820923784,0.010342405310439062,0.005798315418572564,0.0033153468140026997
89,1677886435.894733,51.732139322338405,-3.002320250119784,0.0,0.0,-0.9699955125577565,0.2431228200268645,0.011597968339174258,0.006021572902213279,0.003922709600416421
90,1677886436.294782,51.294009749978315,-3.104360858006541,0.0,0.0,-0.9883927409341599,0.15192033987803896,0.012191211874778674,0.005755126145409406,0.0034166366275891397
91,1677886436.694822,50.85007332947998,-3.1582069668722865,0.0,0.0,-0.9970046146851405,0.07734208619202484,0.010741767225226795,0.005804480127929779,0.002814791713807421
92,1677886437.094871,50.38815211044618,-3.170273534634062,0.0,0.0,-0.9993539200715328,0.035940818544664,0.009317577414094558,0.005959332479573476,0.0022414400623147765
93,1677886437.494897,49.90483403521802,-3.1510069539298318,0.0,0.0,-0.999994508118648,0.0033141714716055128,0.008793430197329144,0.005779656754588913,0.0020154373205034048
94,1677886437.894946,49.410630140687815,-3.1381693038298777,0.0,0.0,0.9997546112631205,0.02215213890636223,0.009691731213933963,0.007097455487301119,0.00224511481967651
95,1677886438.244966,48.944645864018106,-3.1203367444579904,0.0,0.0,0.9995454565241539,0.030147642394070983,0.009993975107136066,0.007664704930919086,0.002427433326217496
96,1677886438.644992,48.41955561884744,-3.132932916008599,0.0,0.0,0.9997955833639878,0.020218592578695627,0.008609894937762874,0.0071978991814933835,0.002323761882932105
97,1677886438.995019,47.960808915231524,-3.1274915075463876,0.0,0.0,0.9995682293028549,0.02938290265367298,0.007622753354098677,0.007863901078954072,0.0024038514542228267
98,1677886439.395053,47.42593383468802,-3.0924046218672845,0.0,0.0,0.9983635232192227,0.057186322711820496,0.007978663032190525,0.008108093801753924,0.002331865288344879
99,1677886439.795102,46.90829521552659,-3.0782577138479903,0.0,0.0,0.9973758146126098,0.07239809683847309,0.007954905133374268,0.008431962513995472,0.002572128340782505
100,1677886440.145144,46.44008463548991,-3.042474616029224,0.0,0.0,0.9946970727917922,0.10284810829295861,0.008130861119752808,0.0067110180109466455,0.0024068291714448996
101,1677886440.545178,45.91928079281659,-3.0082720327931893,0.0,0.0,0.9952673721957815,0.09717436823825368,0.00788909983702979,0.006141685490099746,0.0032093619752176254
102,1677886440.945212,45.394841290786836,-2.9767871104731234,0.0,0.0,0.9967314751875023,0.08078592928564671,0.008274945047560323,0.005807558035300531,0.002781702959146136
103,1677886441.295254,44.93242969097996,-2.945950038889683,0.0,0.0,0.9957769584816681,0.09180549524401123,0.009040041122943876,0.006009135811369859,0.002617182092695298
104,1677886441.695326,44.39699875250594,-2.940506295696716,0.0,0.0,0.9976232623164154,0.06890447362220171,0.010049137372106998,0.006888975913406981,0.0031202635494561896
105,1677886442.095352,43.86256833780453,-2.9559065376244433,0.0,0.0,0.9999833663081255,0.005767764477634868,0.011015269493555024,0.008453755348897474,0.0032131843671402574
106,1677886442.495393,43.339963313408596,-2.973868264496791,0.0,0.0,-0.9997664491447461,0.021611274013945792,0.009404228957691885,0.009519881753785597,0.0031851721027367254
107,1677886442.895434,42.8090372886618,-2.9813842762367995,0.0,0.0,-0.9994460680402392,0.033279980151820245,0.008897045318462915,0.010784035370420497,0.0030946750964727086
108,1677886443.295491,42.27549960706234,-2.974383910049547,0.0,0.0,-0.9999992381388083,0.001234391268177645,0.008821152922791953,0.010256108408988496,0.0031577274674217688
109,1677886443.695531,41.76056162943807,-2.9579710044511196,0.0,0.0,0.9996181633512049,0.02763200134560877,0.008173355395456383,0.01163204326829792,0.0026925642088678533
110,1677886444.095581,41.27581380270702,-2.9488398296806424,0.0,0.0,-0.9998989784216137,0.01421382958296005,0.007589153655089831,0.0114339065313942,0.002691266157093782
111,1677886444.495614,40.77940233639441,-2.9550064215388625,0.0,0.0,-0.9999652247181525,0.008339625553622134,0.007003622770525908,0.008966438661254017,0.002225840228456455
112,1677886444.895663,40.26615990095048,-2.956332030235793,0.0,0.0,0.9999759509807212,0.006935233247857527,0.00778241531634194,0.009641713391809859,0.001992277219198589
113,1677886445.295681,39.755018437175146,-2.9627006954309034,0.0,0.0,-0.9999912749307329,0.00417732718461979,0.006779555408002125,0.00918538824821269,0.0023656539982223643
114,1677886445.695745,39.22507994937913,-2.940652144360601,0.0,0.0,-0.9999870345853444,0.005092215746522794,0.007135023454338807,0.00945621520284412,0.0024361039151440562
115,1677886446.045795,38.75656482815177,-2.9124349355763535,0.0,0.0,0.9999973125591496,0.002318377553067425,0.007412399873373943,0.010664874564891846,0.0026032814908647037
116,1677886446.445814,38.23555470573776,-2.861592187875714,0.0,0.0,0.9990004228986301,0.044700727604349184,0.007549123129365398,0.009362493392712778,0.0027771021601734006
117,1677886446.795849,37.763257496305684,-2.804280372942015,0.0,0.0,0.9989630304859827,0.04552871316281241,0.005789921896848682,0.009369614938299797,0.0026893424566632605
118,1677886447.19589,37.24237000666123,-2.780860663966254,0.0,0.0,0.9995675536880966,0.029405877201574136,0.006218333025572065,0.010670254118862132,0.002630130303925566
119,1677886447.595939,36.70315557338358,-2.7681162004608337,0.0,0.0,0.9993770707129319,0.035291224592518454,0.007591295316387914,0.00945952697767627,0.0028800738363638292
120,1677886447.945966,36.23687808258236,-2.7568633630375055,0.0,0.0,0.9994969547735105,0.03171493967326667,0.008937887633464925,0.007896258777931209,0.002673589142682428
121,1677886448.346015,35.718067317652,-2.7414956381358566,0.0,0.0,0.9988208412922824,0.04854819255314317,0.010273931835627081,0.006610719224524608,0.0027115401879305875
122,1677886448.696042,35.25855166887883,-2.7110930291272743,0.0,0.0,0.9984988407825384,0.054772848711082886,0.009494214605865636,0.0060995368159932895,0.0025752144451386
123,1677886449.096076,34.74503221481719,-2.6698058848558155,0.0,0.0,0.9983111491664134,0.0580934544508688,0.00961295709089427,0.00538022543278327,0.0024595378520412404
124,1677886449.496117,34.244556272245575,-2.6379686616432525,0.0,0.0,0.9985892403532174,0.05309923776085912,0.008811898919475425,0.006757701977714525,0.0023042794267541986
125,1677886449.896158,33.75817433181591,-2.595426360014861,0.0,0.0,0.9990998346243796,0.04242075498547145,0.007235853896872868,0.007801151837168341,0.002070430687772181
126,1677886450.296207,33.275858848976796,-2.601325531554765,0.0,0.0,0.9998272594491077,0.018586319229121198,0.007126737194084853,0.007529864429189459,0.0019878983587365354
127,1677886450.696256,32.77618002721785,-2.5624113284975225,0.0,0.0,0.9989708749556201,0.045356267377320146,0.007469264932751685,0.00872084044979271,0.0023451260015759437
128,1677886451.096282,32.27817583496058,-2.5299527684847463,0.0,0.0,0.9995009809034969,0.031587801014748874,0.007478015249489545,0.008493173695939937,0.0019968682550538875
129,1677886451.496331,31.763425094339272,-2.499027909662896,0.0,0.0,0.999082447050298,0.04282830834843397,0.007554969602665551,0.006736608980284053,0.002155988241304028
130,1677886451.896319,31.234862799126393,-2.450937339611698,0.0,0.0,0.9994077879685025,0.03441036686675627,0.008049362880228728,0.0068592359321701935,0.0024335832894198566
131,1677886452.296375,30.722732943043656,-2.4250830648039763,0.0,0.0,0.9996697979776189,0.02569620616718969,0.008021298625180862,0.006384133068539022,0.00231630930489831
132,1677886452.646418,30.256293933519125,-2.3970673692955784,0.0,0.0,0.9996365156208109,0.026959907965055624,0.009309166098773858,0.007044230867919943,0.0021760447132997004
133,1677886453.046466,29.74929913196676,-2.3623389628515796,0.0,0.0,0.9986795329016309,0.05137305289137794,0.00940236107282999,0.007174902829266472,0.002379902350940598
134,1677886453.446485,29.248893483298314,-2.333599357031262,0.0,0.0,0.9991390557409414,0.041486712247415965,0.008618206812684548,0.007684470416894129,0.002716363010308888
135,1677886453.846541,28.748391226997708,-2.293758544098298,0.0,0.0,0.9994807690858135,0.03222099048183785,0.009309580747867585,0.009709222295603226,0.0029693819391172706
136,1677886454.24656,28.2529347522539,-2.264592913459848,0.0,0.0,0.9993818426791621,0.03515583199417223,0.00846733441892411,0.011213647814737548,0.0028018851058261365
137,1677886454.646609,27.75417584900963,-2.205713874203733,0.0,0.0,0.998582449055381,0.0532268018817345,0.00788021266873784,0.013310154903089177,0.002960375483170148
138,1677886455.046695,27.27195158256129,-2.14366254660797,0.0,0.0,0.9988837354429511,0.04723645909185481,0.009114429788837697,0.012502721132897854,0.002541123273828968
139,1677886455.446714,26.771868485952613,-2.1114619236338803,0.0,0.0,0.9995103917297798,0.03128860534095551,0.007898213652424602,0.011649849373490007,0.0020033314949491295
140,1677886455.846739,26.280602812937722,-2.0431229716118087,0.0,0.0,0.9991296614779477,0.04171234295699063,0.008486731000857617,0.008826210775918497,0.0019231421771988787
141,1677886456.246811,25.789766730248132,-1.9764019539573947,0.0,0.0,0.9985944084109771,0.053001957419802785,0.009030503498138387,0.008670779743674029,0.0018501711649623089
142,1677886456.64683,25.276282815323185,-1.9050808081509465,0.0,0.0,0.9987352117572684,0.05027898960961811,0.009098172869812515,0.00982195490220139,0.0017825547572195958
143,1677886457.046901,24.778347955058393,-1.8448516452879977,0.0,0.0,0.9996744650378415,0.0255139952046969,0.008848818965134342,0.00826167012546053,0.0017648661518578099
144,1677886457.446919,24.26666027529953,-1.786982554429261,0.0,0.0,0.9994301107046641,0.03375579678903572,0.009257921604898911,0.009899377714107427,0.0023438865156560616
145,1677886457.846983,23.75141188932187,-1.7233121787462389,0.0,0.0,0.9976152245562359,0.06902074857324489,0.008420077933010361,0.009937746058173325,0.0024726260353913686
146,1677886458.247025,23.25498721140888,-1.6601716058917946,0.0,0.0,0.997543833202752,0.07004499153515722,0.008913751656450586,0.01006298187944532,0.002240546152860037
147,1677886458.647051,22.747619926339976,-1.6090330240255422,0.0,0.0,0.9970296347866526,0.07701887662900635,0.008529736086984485,0.010044270550101597,0.0021420939679400786
148,1677886459.047122,22.25375104063412,-1.5671055482880418,0.0,0.0,0.9978531817876881,0.06549066800840435,0.008611869494302482,0.009709839688219368,0.002281590054715575
149,1677886459.447133,21.756198432841018,-1.536745529768014,0.0,0.0,0.9986176629497482,0.05256199429990308,0.008943141209613259,0.009280962502573153,0.002260565954839395
150,1677886459.847174,21.257178310477634,-1.519037794222634,0.0,0.0,0.9991944338439521,0.04013082824044376,0.00736216116564492,0.0078091074962558515,0.0021494274005245113
151,1677886460.247223,20.75677108205898,-1.503381743225721,0.0,0.0,0.9995628689166927,0.029564693183435894,0.007783250903685257,0.00831636345673692,0.002302348362807751
152,1677886460.647249,20.240060000399122,-1.4708014184183706,0.0,0.0,0.999605713004976,0.028078791423662004,0.0067627389093445345,0.007355098950541983,0.0024229115022843064
153,1677886461.047313,19.739099637760255,-1.4366553097636845,0.0,0.0,0.9997291658385508,0.02327219310154409,0.006876757995996741,0.006197358667648256,0.002191216976573138
154,1677886461.447339,19.231207564617034,-1.3800488548165737,0.0,0.0,0.9995653368943898,0.02948113429305491,0.006296683880407272,0.005622329602404941,0.0026520818906403
155,1677886461.847387,18.731876530635542,-1.3176290033766116,0.0,0.0,0.9989733865961644,0.04530091469926656,0.006587404001209052,0.007059219755062962,0.002398977328427195
156,1677886462.197407,18.299427076897835,-1.244404337467985,0.0,0.0,0.9988092571320188,0.04878593923852134,0.005229524170090372,0.0063033200550290935,0.0019916972576361994
157,1677886462.597441,17.776252126417766,-1.1789177998574705,0.0,0.0,0.9990318887527356,0.043991877149556054,0.004497943037165442,0.005840494559667064,0.001980227395617492
158,1677886462.99749,17.272664746182034,-1.1379123053303668,0.0,0.0,0.999807975810153,0.01959621153193855,0.004518644772588232,0.006146023585718252,0.002333843511584972
159,1677886463.397531,16.747558613260935,-1.0733752046837826,0.0,0.0,0.9996269381880312,0.027312715881473194,0.004549644572193756,0.006327803076962901,0.002251064942467894
160,1677886463.79758,16.237324168987612,-1.0371059617320322,0.0,0.0,0.9998900321287455,0.014829822978590174,0.005045330312270835,0.006754785557458565,0.002597253500062044
161,1677886464.197606,15.728856363196787,-0.9988904237454107,0.0,0.0,0.999572885506579,0.029224075007630742,0.0052269516800151905,0.005640599487184761,0.0020591823546439038
162,1677886464.597647,15.208409514483792,-0.9707582427107287,0.0,0.0,0.9990035402489625,0.0446310045824597,0.004930712612605248,0.005851758299508902,0.0018233623777855724
163,1677886464.997673,14.713338510071756,-0.9477737915547966,0.0,0.0,0.9991862019906849,0.04033526684466365,0.005051024207318733,0.005586199728815355,0.002029850314132797
164,1677886465.397691,14.196864607106864,-0.9131617744986791,0.0,0.0,0.9987522378630053,0.049939637199712526,0.0051588883378883565,0.006378271204145802,0.0022050640856485903
165,1677886465.797755,13.718386149467488,-0.8434797046102492,0.0,0.0,0.998281389051222,0.05860263026488464,0.005168255695764401,0.006079358974325766,0.002356489118716974
166,1677886466.197789,13.271605094905933,-0.7246365003762082,0.0,0.0,0.9966232596692023,0.08211015945870383,0.00814774201373325,0.005453406489895896,0.0028364956648875748
167,1677886466.597838,12.822651381093303,-0.5657722493394782,0.0,0.0,0.996152027726088,0.08764209979914368,0.0087093253961541,0.005682631200952526,0.003145454679092624
168,1677886466.997871,12.368676000420631,-0.43517006769390376,0.0,0.0,0.9965785097370206,0.08265152104068761,0.008760907851808497,0.006642355485417528,0.0025967066169668286
169,1677886467.397935,11.890454653058297,-0.3200619242904992,0.0,0.0,0.9975879777800334,0.06941344674300218,0.009535726637295738,0.005482052314814426,0.0022012272452000734
170,1677886467.797954,11.41047788820195,-0.23360311952559507,0.0,0.0,0.997931007183905,0.0642938947406111,0.010432878827174363,0.005075386963658689,0.0020918840922286366
171,1677886468.197987,10.892506806317964,-0.1537885016888595,0.0,0.0,0.9971260238250216,0.07576075904386499,0.009802550483072991,0.005136304197240302,0.002370803632079584
