,stamp,x,y,qx,qy,qz,qw,var_x,var_y,var_theta
62,1677886426.449732,52.89361999269694,6.957614586407443,0.0,0.0,-0.26604952044451036,0.9639593625621601,0.02488519923417698,0.018366744612656305,0.007041982703802089
63,1677886427.054886,53.30169646332628,6.418315890296945,0.0,0.0,-0.4315227653667316,0.9021020468717764,0.0243342000908342,0.02294721321501214,0.011980163594911273
64,1677886427.559186,53.49168945021542,5.902495470715202,0.0,0.0,-0.5503751681780775,0.8349174655335417,0.024977927779673337,0.025539018467718222,0.012069968135336782
65,1677886427.962626,53.576044067614,5.4354062847169615,0.0,0.0,-0.5708280249052502,0.8210696474616335,0.026783972938119405,0.0271871629575422,0.012054068050442773
66,1677886428.366059,53.62958290686604,4.972788881457644,0.0,0.0,-0.596157655419469,0.8028673924657557,0.027307950917474955,0.028124081953968982,0.010817326213137106
67,1677886428.769499,53.66290662198892,4.491620268917397,0.0,0.0,-0.6305694880353865,0.7761327984042361,0.02721761183693161,0.028033973075615393,0.009097432958674722
68,1677886429.172933,53.64083272313863,3.9582984631194678,0.0,0.0,-0.6785624746986273,0.7345426930620675,0.022737793626220082,0.02762575848489668,0.00721956909524224
69,1677886429.576373,53.56967458923766,3.466026305461542,0.0,0.0,-0.7105858148151992,0.7036105455317021,0.018479948141248315,0.026782490821084082,0.005654761825461481
70,1677886429.979812,53.50867344597978,2.9825414310181184,0.0,0.0,-0.7117518552231296,0.702430990622163,0.01596814907998123,0.027866399857265023,0.004864303492249082
71,1677886430.383246,53.456624959227355,2.4852415201209017,0.0,0.0,-0.7182908108044767,0.6957429921413852,0.01602120985626243,0.030035381278342044,0.004858472071855546
72,1677886430.786686,53.43434835978655,2.008870852828361,0.0,0.0,-0.7124557777996184,0.701717011821675,0.01468130523653599,0.03406040772411156,0.004234524696349514
73,1677886431.19012,53.4333516963044,1.5272056393704823,0.0,0.0,-0.6931566976824571,0.720786925837276,0.014785274938276416,0.03326909762853658,0.0034341784270106074
74,1677886431.59356,53.41322330789058,1.0669372683582663,0.0,0.0,-0.6896557097565432,0.7241374192791025,0.014059078707759909,0.032052830628020335,0.0032863949836797195
75,1677886431.996999,53.40162950698954,0.5957436651944331,0.0,0.0,-0.7014841380253899,0.7126850665608027,0.013446928221583221,0.029692918729168405,0.0030635440547722615
76,1677886432.400432,53.370536339562875,0.13709368998354,0.0,0.0,-0.7126720967736531,0.7014973146636022,0.013773228696663864,0.030484047689266432,0.0030898050970331
77,1677886432.803872,53.33733503447619,-0.3617903165557487,0.0,0.0,-0.7300532438433813,0.683390270016889,0.013460713767017296,0.032077210959211566,0.0028245568067133664
78,1677886433.207306,53.27640856190748,-0.7938658489865436,0.0,0.0,-0.7637635541129455,0.6454961141701488,0.01291044816662179,0.035399396089058954,0.0025051311050172773
79,1677886433.610745,53.21089874859386,-1.2860493607698793,0.0,0.0,-0.7925613531099168,0.6097921789893487,0.01399949552205726,0.03798649939289622,0.002855855880820208
80,1677886434.014179,53.06069472449037,-1.7709657801437024,0.0,0.0,-0.8290513163014823,0.5591725269885668,0.015629402977992868,0.03242511917299451,0.0026395631956329275
81,1677886434.619339,52.74842684896265,-2.3401354068509796,0.0,0.0,-0.8657762982062325,0.5004312155174903,0.019414993654208956,0.030398152077326657,0.0037466835116524047
82,1677886435.224493,52.281464084321996,-2.7975137385435915,0.0,0.0,-0.9296179691159673,0.36852466877633094,0.020730715731588134,0.024409015166934722,0.004942563327567781
83,1677886435.829652,51.68346550521156,-3.0531881113556723,0.0,0.0,-0.9675862808859452,0.2525406680938829,0.022628660004556878,0.021599582973387044,0.007769039981089749
84,1677886436.333946,51.14064466498924,-3.1587117299750593,0.0,0.0,-0.9911421411442402,0.1328053313990488,0.021776592095193337,0.018547661613178335,0.007696019869562375
85,1677886436.737386,50.66459293154176,-3.1694959998594374,0.0,0.0,-0.9985823477135208,0.05322870311169441,0.019734757933292713,0.016104833124552798,0.006116962120797487
86,1677886437.140819,50.200621189245716,-3.1431294782327317,0.0,0.0,-0.9999270542389613,0.012078336019227177,0.018615422279253835,0.01454644728658927,0.00481945111501753
87,1677886437.544259,49.72970529421464,-3.094329475058673,0.0,0.0,0.9998705063168662,0.016092563427049542,0.01843659784299234,0.013754023050909225,0.0044129384887333055
88,1677886437.947699,49.239869795231805,-3.0546070999390538,0.0,0.0,0.9992321450062901,0.039180612375618006,0.0185955644792557,0.014246253361317684,0.0036043752259478433
89,1677886438.351133,48.73591738392666,-3.032316242675494,0.0,0.0,0.9994340055052444,0.03364028299142531,0.018020718749085063,0.014839080326510157,0.003624421381201012
90,1677886438.754573,48.25112207581086,-3.020299717501692,0.0,0.0,0.9996504942847944,0.026436514069867346,0.019122635287203593,0.015304920038492043,0.0033936311112431226
91,1677886439.158005,47.74872543647594,-3.029190906316687,0.0,0.0,0.9990671710027519,0.043183189142975684,0.017145592142242094,0.01397057765005627,0.0030235383287970405
92,1677886439.561445,47.2238432067788,-3.0270920476329306,0.0,0.0,0.9990332556004102,0.04396082579348844,0.018038445726233476,0.014049740965814905,0.0035275279520421334
93,1677886439.964885,46.68925209420252,-2.9729193633327435,0.0,0.0,0.9966554736645807,0.08171821592784746,0.016675036274591548,0.012143341405396413,0.003119343388869356
94,1677886440.368319,46.183513304331825,-2.9120844167532614,0.0,0.0,0.994775947837341,0.1020823863569023,0.016430129335276433,0.011460630559060547,0.003188564828790135
95,1677886440.771758,45.66630625858496,-2.895381320981658,0.0,0.0,0.9970238423568933,0.07709382447314907,0.01685724851449777,0.010812837722925295,0.0032324922177027057
96,1677886441.175192,45.134376170912994,-2.85743456428159,0.0,0.0,0.9970669152832877,0.07653474013458963,0.017397524545913257,0.010359103343624554,0.003071018282676057
97,1677886441.578632,44.632454501684386,-2.850299982311337,0.0,0.0,0.9977773611416488,0.06663585816366178,0.01630548512139285,0.010676767988952562,0.0034160110694268775
98,1677886441.982072,44.10231251124481,-2.8717479086581146,0.0,0.0,0.9998792924913095,0.015537066875004037,0.0175470680314902,0.01311495868652024,0.0036162657426303106
99,1677886442.385506,43.558981645665966,-2.9028280095585144,0.0,0.0,-0.9998225973506728,0.018835440715694745,0.019016307292076817,0.014258500551363795,0.0037227728329739824
100,1677886442.788945,43.04570655770686,-2.917107878902094,0.0,0.0,-0.9991316274547425,0.04166522554406325,0.0198358260306577,0.016725920954836937,0.003732519548710853
101,1677886443.192379,42.52260020949092,-2.911709278600912,0.0,0.0,-0.99965858359687,0.02612883926047347,0.019604977043627514,0.017549249033240955,0.004134618762038361
102,1677886443.595819,42.0538906748113,-2.8774503089777355,0.0,0.0,0.999985692966663,0.0053491926477606125,0.019780898932367563,0.01612712175826303,0.004087359675257104
103,1677886443.999259,41.53770900339503,-2.8745557633647567,0.0,0.0,-0.9998274108136888,0.018578174980207907,0.019007509061566452,0.018566907280300526,0.00400321759729342
104,1677886444.402693,41.00056895016867,-2.9224604118526596,0.0,0.0,-0.9997280859254453,0.023318537943992957,0.019887408961949404,0.023989811473660083,0.004424996690685575
105,1677886444.806132,40.509401795426534,-2.8933732150547637,0.0,0.0,-0.9998416519948141,0.017795250385456984,0.019062303883856657,0.020615643177089638,0.0035437825165092365
106,1677886445.209565,39.99975765420435,-2.881468783841638,0.0,0.0,-0.9998203287639794,0.01895547916271348,0.02084999034673274,0.019678381487834073,0.003459910780818457
107,1677886445.613005,39.46392340462705,-2.857097762780707,0.0,0.0,-0.9997925245677736,0.020369286153372,0.022030561286783268,0.019779432759460036,0.0031645651515092507
108,1677886446.016439,38.958455484973875,-2.823631934331277,0.0,0.0,-0.9997540466843315,0.022177604431126173,0.020196133970102892,0.018045358551804114,0.003293538450335099
109,1677886446.419879,38.41878306629653,-2.784042029911883,0.0,0.0,0.9998773197764099,0.015663505250830146,0.02175687129056314,0.017211712517578803,0.003557979186738192
110,1677886446.823318,37.883726614657895,-2.7195174153690793,0.0,0.0,0.9998471314045523,0.01748467391998064,0.022886049846420065,0.018056321689416954,0.0037473462990779654
111,1677886447.226752,37.34767857551,-2.661882934308497,0.0,0.0,0.999916914578375,0.012890459265006536,0.022485362732595604,0.01667817635315405,0.0043044650220735005
112,1677886447.630192,36.834816682852804,-2.6396809242721577,0.0,0.0,0.9999106124917535,0.013370378691961936,0.023777999115282,0.017702965040633956,0.004117095052048912
113,1677886448.033626,36.31021771972047,-2.598342567864682,0.0,0.0,0.9997116138906691,0.024014350961743213,0.025003867420764436,0.01905241530548807,0.004484124432078181
114,1677886448.437066,35.8252133117431,-2.5895850511687133,0.0,0.0,0.999504536866066,0.031475081956223026,0.026923232776880468,0.018538828112077077,0.004165005447188615
115,1677886448.840505,35.353849864025314,-2.647781052375196,0.0,0.0,0.9984182425748752,0.056222885853516785,0.030268619457956447,0.016215658896276075,0.004432503611100279
116,1677886449.243939,34.842155225820655,-2.414959455501392,0.0,0.0,0.9992137064617767,0.039648061981872866,0.04297866586807686,0.019574279648398196,0.010945918325903121
117,1677886449.647379,34.35776152597192,-2.471218549456351,0.0,0.0,0.9995465632257533,0.03011092731194367,0.04589579837193014,0.021528620441358726,0.009530941262724931
118,1677886450.050813,33.88399595621107,-2.480868662998465,0.0,0.0,0.9999582500434645,0.009137733308220906,0.04639110463313045,0.022919476402658567,0.007676819335828425
119,1677886450.454252,33.33455056774698,-2.4972951256677547,0.0,0.0,0.9999792836069237,0.006436797105991288,0.05261618109079791,0.02354881608343451,0.006770496855491724
120,1677886450.958552,32.76778652013134,-2.474952006917302,0.0,0.0,0.9999232776458601,0.0123870425025608,0.05428144313145822,0.025203252962679557,0.0062051564010481095
121,1677886451.361986,32.16781379558268,-2.3994192256561986,0.0,0.0,0.9998727462076831,0.015952786311680293,0.058805276882822,0.029153931600365723,0.0069864163702528116
122,1677886451.765426,31.713121659006948,-2.3551548684224453,0.0,0.0,0.9998094925082793,0.019518675424755254,0.060621005687266916,0.027339680121649224,0.005501821588004543
123,1677886452.168859,31.09265676707775,-2.331776133371141,0.0,0.0,0.9999610251975748,0.008828821315165976,0.05979408473183412,0.02496955816910429,0.004414292908391906
124,1677886452.572298,30.582389326147393,-2.322427245474213,0.0,0.0,0.9999856299663251,0.005360957083562168,0.0626869729964028,0.021391726937962652,0.003798649309604554
125,1677886452.975738,30.074785765693342,-2.3458399358221977,0.0,0.0,0.999479185188019,0.03227008484484427,0.06566497660185178,0.018073949281901314,0.003644811152460418
126,1677886453.379172,29.457926198074794,-2.1663835074627635,0.0,0.0,0.9997951164331959,0.02024166881293136,0.06976593226158911,0.016571857774506427,0.006669040494709962
127,1677886453.782612,28.988263320784313,-2.193761613243136,0.0,0.0,0.9999025779663494,0.013958315666605646,0.06948616368003968,0.01674826383103145,0.0061304462536362295
128,1677886454.186046,28.482765500151412,-2.153678354124364,0.0,0.0,0.999881985583539,0.01536277662141614,0.06569715529553832,0.01817425665050898,0.005108122226988899
129,1677886454.589486,27.98354643097015,-2.096969278746631,0.0,0.0,0.999496589668439,0.031726443878253005,0.06459536641330033,0.021619210664568733,0.00483554983134194
130,1677886454.992925,27.486990776692174,-2.0466416710968174,0.0,0.0,0.9995744761319312,0.029169618879500876,0.06206088753799577,0.025066938596130406,0.004622104464552841
131,1677886455.396359,26.976059514724344,-2.0271816368752598,0.0,0.0,0.999898297148509,0.01426167449888521,0.056783428853009354,0.027504016203382164,0.004303821869879538
